,time,text
132,2021-10-07T03:34:13.000Z,"The death toll was expected to rise as officials search through the remote mountainous area, said Suhail Anwar Shaheen, the deputy commissioner of the area.\n#earthquake https://t.co/aBBefq2v5v"
133,2021-10-07T03:26:37.000Z,#earthquake in balochistan\nDestruction in harnai district\nMy condolence with effective families\n\n😥😥😥\n#earthquake https://t.co/7wyaIkmasJ
134,2021-10-07T03:25:47.000Z,"1st fire of the season @ Vancouver, Washington https://t.co/o2Hu0wQT38"
135,2021-10-07T03:10:41.000Z,"I always wonder why Quran mentions nations that were destroyed ? None were destroyed because they did not pray, or fast or followed their religious obligations… am sure it were actions like this that prompted God to erase those nations ! Shameful @ImranKhanPTI @shiblifaraz https://t.co/wlyse16pFo"
136,2021-10-07T02:40:28.000Z,@NikUttam He is on fire this season.. Amazing to watch his spells.. 🔥🔥\nImpecable
137,2021-10-07T02:17:22.000Z,Our first review for the 2021 Halloween Season is online. Check it out! -&gt; https://t.co/ANE4r7501B\n.\n#haunt #haunted #hauntedattraction #hauntedhouse #halloween #spookyseason #spooky #scary #horror #terror #horrorfans #horroraddict #elginsc #columbiasc #sc #southcarolina https://t.co/s05s5adsh6
138,2021-10-07T01:44:48.000Z,"Millions internally displaced and under siege in Tigray.  Hunger and rape being used as weapons of war.  Yet, after  #337daysofTigrayGenocide, Commission Eesteri has not said a single word on the world's worst humanitarian crisis. @POTUS\n  @insidevoa @PowerUSAID @ABlinken"
139,2021-10-07T01:33:17.000Z,"Trea been absolutely on fire, 2 grand slams in the final series of the season…gets a pitch he normally handles and boom DP smh"
140,2021-10-07T01:00:21.000Z,@ThebestPML I just want to see it. Same as I like seeing City crash out if the Euros every season.
141,2021-10-07T00:59:25.000Z,@RodEdgar1 @IHARF_SK Yes he sure would! We don’t use it near as much as we did back in the day but try to keep it well maintained &amp; it gets a few days worth of cleanup duty and other odd jobs each season.
142,2021-10-07T00:58:27.000Z,"@JumboWill @NickNelsonMN @twinsdaily Simmons took em, Cave took em, Astudillo took em. He can play anywhere(SS/2B in minors)(OF lately)&amp;they all took ABs from him. None of those who I mentioned that took ABs from Gordon figure into MN’s plans after their disastrous off season that rightfully destroyed the 21 season"
143,2021-10-07T00:54:46.000Z,@JoeWantsASniff @wsbtv The same reason there’s been a humanitarian crisis at the same border for over 40 years
144,2021-10-07T00:52:14.000Z,@Extractedca “naughty child playing with matches claims credit for putting out part of the raging forest fire he started and gets filthy rich by doing so.”\n\nSounds a lot like BC forest fire season and logging companies....\n\nhttps://t.co/Ui3pgv4r6b
145,2021-10-07T00:51:05.000Z,This season was hyped up as more intense than ever but it’s coming across as way easier than ever??? If they are suffering from lack of food/fire/shelter we aren’t even getting to see it bc we’re tracking who’s votes are canceled out or not with these advantages lol. #Survivor
146,2021-10-07T00:50:56.000Z,#Earthquake 5.88 magnitude in #Balochistan.\nMy sincere #Prayers\n Up to 20 ppl thought to have been killed. Several houses destroyed. https://t.co/P0XeyOZWkw
147,2021-10-07T00:42:29.000Z,When you thought fire season was over 🔥💨 #abstorm #yyc https://t.co/LiuEsLzm74
148,2021-10-07T00:33:44.000Z,About to go live for #afac21 conference - sharing #nswrfs experience of “red maps” during the 19/20 fire season. #afac2021 https://t.co/i2Xnaz6lPi
149,2021-10-07T00:24:46.000Z,Emergency situations in Harnai  Balochistan\nSeveral dead and hundreds are injured.Need help from provincial government\n@jam_kamal \n@PDMABalochistan \n #earthquake https://t.co/Nw40UudhUJ
150,2021-10-07T00:19:22.000Z,"This one was the first banger of the season, so I had to bring the “FIRE” goal call, for the @OakvilleBlades, in @OJHLOfficial action, vs the @MarkhamRoyals.\n\n❗️GOAL CALL❗️\n\nEvan Pringle, Blades Assistant Captain with a Bar-Down SNIPE show of a GOAL!\n\n#MammaMia #GoBladesGo 🔥🎙🏒 https://t.co/BQa4z0SsO0"
151,2021-10-07T00:14:25.000Z,"First Sunday afternoon of the season and I have a “FIRE” Goal call from @OakvilleBlades action, in the @OJHLOfficial, vs @MarkhamRoyals! \n\n❗️GOAL CALL❗️\nGame 2 vs Markham\n\nBlades defenceman Cole Weinger (@ColeWeinger) with a slick wraparound Goal.!\n\n#MammaMia #GoBladesGo 🔥💯🎙🏒 https://t.co/0j2jMDQNzA"
152,2021-10-07T00:03:48.000Z,"First weekend back and I have some pretty “FIRE” Goal calls to share from the @OakvilleBlades season opener vs rival @OJHLCougars, in @OJHLOfficial action.\n\n❗️GOAL CALL❗️\n(*Audio a LITTLE choppy*)\n\nParker Murray (@ParkerMurray11), with the OT WINNER!\n\n#MammaMia #GoBladesGo 🔥🎙🏒 https://t.co/CmGTsyLmtl"
153,2021-10-06T23:57:53.000Z,@BillWongLLC @pamelasm @MichelleSteelCA Hypocrisy is their jam.\nWe'll vote her out before she does further damage.\nPray for Surf City and #CA48
154,2021-10-06T23:52:13.000Z,@seanhannity We can hardly afford to buy groceries!! My place of employment is destroyed by Hurricane Ida and haven’t got a paycheck in a month! This clown keeps adding fire with all his TAXES! He is a total loser!!!
155,2021-10-06T23:20:18.000Z,"@misskittyf I have no excuse to get to not get to a Red Stars game since they play a town over from me but been to a couple Fire games downtown this season, just very unaware of their schedule since like they aren’t on local tv and on a streaming service I don’t have"
156,2021-10-06T23:16:05.000Z,"Jayce Tingler paid the price for a late-season collapse, but it may be time to start looking at GM A.J. Preller - Schoenfield  https://t.co/o25bFHsLzx"
157,2021-10-06T23:11:12.000Z,Harnai Some houses collapsed in district harani city and sharagh rescue operation started by levies force and district administration.\n#Quetta\n#earthquake https://t.co/TbFlaRewRY
158,2021-10-06T22:37:31.000Z,"@GSmokesweed1 Oh, yes. I remember it well. And during “Tornado Season” we got it double-duty. Nice thing though, when you got to Jr HS, they allowed you to stand up in the hallway. I guess by then they had stopped caring! https://t.co/CIFgCSVJ3p"
159,2021-10-06T22:30:41.000Z,First fire ( gas ) of the season https://t.co/yCkxGApYf1
160,2021-10-06T22:24:06.000Z,* Tis the season\n\nReading by Terrifying Horror Tropes https://t.co/EjCsKerEA4 via @goodreads
161,2021-10-06T22:07:58.000Z,"First Murrayfield derby of the season sees Team V beat Team VI 9-1, with Haydn on fire and finding his mojo. @EdinburghTT https://t.co/HPHUuYVdYg"
162,2021-10-06T21:37:24.000Z,"This could complicate things for the #isles very quickly. Ilya is incredible, but he's half of the tandem that was arguably the best in the NHL last season. \n\nThey're really going to need both goalies to catch fire, especially playing the first 13 games on the road. https://t.co/6nG1l4yCT9"
163,2021-10-06T20:51:05.000Z,"On Aug. 11, the #Padres sat 17 games above .500. They posted the worst record in baseball after that, finishing the season 79-83, and missing out on the postseason. #KTSM9Sports \nhttps://t.co/n3TakFhzGO"
164,2021-10-06T20:44:09.000Z,"Fantastic night with 2 podiums including a lucky one in Hungary due to a late SC after a qualifying crash leaving me on the alternate strategy. Somehow still in the title hunt after a poor season, could this finally be the season I win the drivers championship. Onto next week. https://t.co/sEjTfswbBF"
165,2021-10-06T20:23:07.000Z,"I would like to report that three games into the season that Sweden is much better on the body. Doesn’t feel like a car crash on the body every game. The big ice is a fast, small guys dream for all my boys out there that scouts don’t drool over #LFG"
166,2021-10-06T19:31:24.000Z,"@MarketScience10 @lsferguson Why would you say 'obvious', this has been a remarkably transparent virus detection, identification, growth &amp; response internationally. How could *anyone* secretly create or manipulate a humanitarian crisis on this scale, especially with the level of information freely available?"
167,2021-10-06T19:28:28.000Z,pretty sure my boss and HR and the accountant thought I was stealing tips only because on the days that I was working and the pretty girls weren’t working we would make less in tips. they didn’t fire me but I was the only one not hired back to work for the next season https://t.co/yZX8nfBRXg
168,2021-10-06T18:57:19.000Z,"@JerseyGirlsOne @Kiss_My_Mask You can do as you please.\nGod tells us to pray for everyone, even the fallen. Maybe if we did more of that we could have a better world."
169,2021-10-06T18:51:48.000Z,Fall means a NEW pair of booties • this neutral color is on fire this season! #comeandgetit #anklebooties #neutral #trending #fall #newsrrivals #shoplocal #smallbusiness #tgb @ That Girl's Boutique https://t.co/dNZvT99fn6
170,2021-10-06T18:38:36.000Z,"“There is a crisis at the border. It’s a humanitarian crisis.”\n\n@AsaHutchinson says he visited with border control agents and Arkansas soldiers &amp; received briefings.\n\nHutchinson says policy changes are needed, adding he thinks the “crisis is worse than it’s ever been.” #NWANews https://t.co/dG9sMgLxjM"
171,2021-10-06T18:30:39.000Z,We will be hosting a prayer gathering tonight. It will be at 7pm at TCAL.\nAddress is 3810 Hadley Ln in Mansfield. There will be crisis counselors and chaplains on site to pray and care for students and staff. https://t.co/1i0fToIpCx
172,2021-10-06T17:30:08.000Z,"Following recent, extreme storm events, @TxDOT asked LAN to perform a facility evaluation study of selected, coastal facilities before the 2021 hurricane season. Read more from Ashish Patel, PE in @csENGINEERmag at the link below. #resiliency #engineering https://t.co/qaomh4Z2ZJ"
173,2021-10-06T17:06:51.000Z,The Chicago Bulls will be an exciting team to watch this season. They could do some damage in the Eastern Conference this year. @chicagobulls @nba #Chicago #ChicagoBulls #NBA @ United Center https://t.co/lS6iwSBm8S
174,2021-10-06T16:59:58.000Z,Needs to clear his head 4 weeks into the season….@Jaguars fire him man. He’s a JOKE. https://t.co/O9BirVMNob
175,2021-10-06T16:46:25.000Z,"#BORDERNEWS Once again, The Rio Grande Valley is at the center of the immigration issues being visited by Governor Greg Abbott, Senator Ted Cruz, among other republicans to discuss border security and immigration surges. https://t.co/HKurQ3ogDx"
176,2021-10-06T15:49:50.000Z,UN Under-Secretary-General for Humanitarian Affairs and Emergency Relief Coordinator swears in by Secretary-General https://t.co/tqvIevYLgi
177,2021-10-06T15:38:54.000Z,.#Ethiopian govt is responsible for the humanitarian crisis in #Tigray. We urge the @UN|SC to take concrete measures to avert a catastrophe. #UNSCActNow\n@UNReliefChief @KenyaMissionUN @VietNam_UN @USAmbUN @irishmissionun @franceonu @SimonManleyFCDO https://t.co/QuerdmEyRI
178,2021-10-06T15:36:59.000Z,U.N. agency to pay salaries of Afghan health-care workers to help stave off humanitarian crisis\n\nhttps://t.co/IwNUlOFnKd
179,2021-10-06T15:19:58.000Z,Officially ran out of snacks at work. This has now become a humanitarian crisis. Help me I'm hungry https://t.co/VrSDpR3gVU
180,2021-10-06T14:55:35.000Z,Sat down on a #bangladeshi rickshaw 🛺 at the World Bank Regional Vice Presidency for South Asia. But today’s discussion was on the crisis in  #Afghanistan and our #humanitarian assistance efforts #ATRF #AwishforAfghanistan #stayanddeliver https://t.co/YIvdhNt0m7
181,2021-10-06T14:45:22.000Z,Oh snap @katmuzz  I feel a #GOT rewatch coming on before the new season and a Fire and Blood read. I'm ready to get my geek🤓 on! #HouseoftheDragon https://t.co/glsy6P2pfs
182,2021-10-06T14:28:16.000Z,@TrinityMustache @TheSydneyA Dan Savage made a similar point on the Slow Burn Podcast season on the Clinton Impeachment.
183,2021-10-06T13:23:58.000Z,I fully support @UN call for additional funding and to accelerate humanitarian interventions in #AFG before onset of winter. Humanitarian assistance are exempt from any form of sanctions and must be delivered unconditionally to save lives.   https://t.co/v8yezfmGLj
184,2021-10-06T13:11:12.000Z,It is officially fire pit season! Enjoy a nice relaxing day with us at any of our 3 fire pits on property 🔥🪵 #firepit #sweaterweather #fall #fallvibes https://t.co/dTx2dV6CJn
185,2021-10-06T13:01:23.000Z,Yankees have to fire Cashman and Boone. \n\nCole deserves to be booed opening day next year. 324 million to suck. \n\nGallo GONE. Gardy GONE. Sanchez GONE. Hicks GONE. Chapman GONE. \n\nPathetic season. #Yankees
186,2021-10-06T12:42:22.000Z,"Snow season is coming! Become a paid emergency Snow Laborer to help us clear #snow from step streets, crosswalks and fire hydrants after winter storms. Earn $15/hour. Must make an appointment and be at least 18 years old. Details at https://t.co/2uHUrnoThf https://t.co/IJuxmjVsxo"
187,2021-10-06T12:36:53.000Z,"Over 2.3 million are in the emergency phase of humanitarian aid needs, including children who are particularly vulnerable. #ChildrenOfTigray deserve a brighter future. @AbiyAhmedAli and Isaias Afwerki must be condemned. @SamanthaJPower @WFPChief  @SecBlinken @OHCHR_MENA"
188,2021-10-06T12:34:34.000Z,Weaponized starvation in Tigray at the hands of @AbiyAhmedAli has left over 5.2 million in need of emergency food. Over 2.3 million children remain cut off from necessary emergency humanitarian assistance.  @eucopresident @vonderleyen #ChildrenOfTigray https://t.co/q7UmtmgJF6
